sample,feature,shap
69,age,-0.02808660021719184
69,sex,-0.0027064812702329603
69,chest pain type,-0.06371035613830606
69,resting bp s,-0.010530701618187756
69,cholesterol,-0.01574366611329887
69,fasting blood sugar,-0.0074145502304563725
69,resting ecg,-0.04951822478633051
69,max heart rate,0.0005853321139994814
69,exercise angina,-0.015371628660874905
69,oldpeak,-0.05969386166847899
69,ST slope,-0.2046093993493201
70,age,0.02552935008164486
70,sex,0.0026099969876925344
70,chest pain type,-0.08058659258320225
70,resting bp s,-0.018651132896084673
70,cholesterol,0.010160504761750334
70,fasting blood sugar,-0.0011955676258763738
70,resting ecg,-0.022810478930960283
70,max heart rate,-0.005951614947679128
70,exercise angina,-0.011776855150449751
70,oldpeak,0.026784630278805267
70,ST slope,0.1242861461182115
71,age,0.012132840854883168
71,sex,0.014797373789621395
71,chest pain type,0.14809481947890063
71,resting bp s,-0.013758932221864317
71,cholesterol,0.0018135503863685534
71,fasting blood sugar,-0.005834198801089795
71,resting ecg,-0.010307529290434235
71,max heart rate,0.004987874377449121
71,exercise angina,0.036024060354712194
71,oldpeak,0.020625636417892463
71,ST slope,0.17410569469039425
72,age,0.0057262391440648696
72,sex,-0.002426097291632007
72,chest pain type,-0.06580185825207059
72,resting bp s,0.014186474843090118
72,cholesterol,0.023911891737530493
72,fasting blood sugar,-0.00438500388717948
72,resting ecg,-0.011898662703610115
72,max heart rate,0.017758897828591504
72,exercise angina,0.014223867116375966
72,oldpeak,0.009597351969811443
72,ST slope,-0.12118108058038549
73,age,0.021004942613755476
73,sex,0.009113872483060231
73,chest pain type,0.14223657533333775
73,resting bp s,-0.0036446335214147104
73,cholesterol,-0.0022147662881437076
73,fasting blood sugar,0.014827683473554223
73,resting ecg,-0.00949922296986656
