sample,feature,shap
69,exercise angina,-0.035088572745023805
69,oldpeak,-0.026466499509401355
69,ST slope,-0.18028344103325764
70,age,0.008678081620581743
70,sex,0.010545365006008334
70,chest pain type,-0.05676979582387616
70,resting bp s,-0.016163032896191247
70,cholesterol,-0.0015689602076077408
70,fasting blood sugar,-0.015731194874676342
70,resting ecg,0.014690026975300993
70,max heart rate,0.00023590069106276177
70,exercise angina,-0.02082195308160551
70,oldpeak,0.05945721740527384
70,ST slope,0.41225892433257366
71,age,0.01692644218300669
71,sex,0.013439607614719911
71,chest pain type,0.07896035137815938
71,resting bp s,0.005654966728205186
71,cholesterol,-0.001204278525098695
71,fasting blood sugar,-0.01759657062541664
71,resting ecg,-0.007170153189069818
71,max heart rate,-0.00030096839749656147
71,exercise angina,0.057807995497838716
71,oldpeak,0.05681012443556889
71,ST slope,0.17936373080872733
72,age,-0.033791771756788644
72,sex,-0.04262474534130761
72,chest pain type,-0.14773113397864016
72,resting bp s,-0.0018381321393127488
72,cholesterol,0.000296878198227079
72,fasting blood sugar,-0.023879241859339085
72,resting ecg,-0.008936242580109787
72,max heart rate,0.0011921787330976745
72,exercise angina,0.05716258211088492
72,oldpeak,-0.019099756949244828
72,ST slope,-0.17332007947690128
73,age,0.026052743892019663
73,sex,0.012547334071820047
73,chest pain type,0.0767441021203299
73,resting bp s,-0.014457979544433801
73,cholesterol,-0.001438773453981608
73,fasting blood sugar,0.05851208313795705
73,resting ecg,-0.007092334858869597
