sample,feature,shap
50,ST slope,-0.17120202582810254
51,age,-0.024829537967145678
51,sex,0.055512755404348045
51,chest pain type,0.11026324289347032
51,resting bp s,-0.001364042038893894
51,cholesterol,-0.0035828771638591553
51,fasting blood sugar,-0.0017811581018138823
51,resting ecg,-0.04429196306712876
51,max heart rate,0.0015253395172007583
51,exercise angina,0.051832388538159364
51,oldpeak,0.03876952078632804
51,ST slope,0.11979182064580561
52,age,0.0074702214687028855
52,sex,0.05020932817359929
52,chest pain type,0.07422479459306285
52,resting bp s,-0.0003369931936699396
52,cholesterol,0.0037665106207242847
52,fasting blood sugar,-0.0052172702628064576
52,resting ecg,0.027198501493396525
52,max heart rate,-0.00941708148997293
52,exercise angina,0.0366060545394762
52,oldpeak,0.006554834045225156
52,ST slope,0.17335923011875906
53,age,0.004921600956534944
53,sex,0.009240375596934733
53,chest pain type,-0.038616864993470335
53,resting bp s,0.012646185518547473
53,cholesterol,0.001770374937526038
53,fasting blood sugar,-0.00863693348076201
53,resting ecg,-0.02835460228301073
53,max heart rate,0.035266875593370085
53,exercise angina,-0.02859395856419079
53,oldpeak,-0.026788136648226175
53,ST slope,-0.23667905636371198
54,age,0.0011609873223406499
54,sex,0.020436140883030467
54,chest pain type,-0.004509482712498524
54,resting bp s,0.030612871611912656
54,cholesterol,-0.0005253341873340395
54,fasting blood sugar,-0.013887243288156225
54,resting ecg,-0.01935122931861169
54,max heart rate,0.0016207345727150204
54,exercise angina,-0.05522709094661145
54,oldpeak,-0.04145262711044825
54,ST slope,-0.24518857522334916
55,age,0.023988431693494478
55,sex,0.004661292483519798
55,chest pain type,-0.0833398381141529
55,resting bp s,-0.0001538018130959646
55,cholesterol,0.0007037561374615446
55,fasting blood sugar,-0.0029959470921803164
55,resting ecg,0.0017844928618739914
55,max heart rate,-0.005222791789979005
55,exercise angina,0.03488794163381246
55,oldpeak,0.0034807345305919316
55,ST slope,0.19833069654371155
56,age,-0.01363692672845013
56,sex,-0.10495953147080771
56,chest pain type,0.0251828471772763
